system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
Chicken,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Self-Sustained Activity,Self-Sustained Activity,Selective Attention,3,2,5.665067167968303,1.3432939719173775,True,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.24921367397430252,0.08165726350854395,0.10293655884881131,0.16240821187443327,0.14273912901587985,0.13333454117252536,0.12771062160550373
Chicken,Global Workspace Theory > Selective Attention > Adaptive Focus > Task Focus,Task Focus,Selective Attention,3,2,4.870074598555613,1.1395813940232267,True,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.24876712963707368,0.08153305257548647,0.10287721320149111,0.1623179137490285,0.1428859951824446,0.13362180874332064,0.12799688691115516
Chicken,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Threshold Activation,Threshold Activation,Selective Attention,3,2,5.983826215863482,1.3842705916621576,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505064546653202,0.08195556543030376,0.10311221698050838,0.1623518407560243,0.14250440825059324,0.13269952114437508,0.12686999277287525
ELIZA,Global Workspace Theory > Coherence > Common Representational Scheme > Authoritative Representational Scheme,Authoritative Representational Scheme,Coherence,3,1,2.4259012364253256,1.2313645718230422,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918939954741445,0.08699335469132942,0.10629950799507264,0.16009867437291836,0.13368236917011672,0.1180996300539088,0.10293246824250947
ELIZA,Global Workspace Theory > Coherence > Autonomous Subparts > Conflicting Subparts,Conflicting Subparts,Coherence,3,1,2.5227199789282073,1.2592334125010427,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2838715554973664,0.08586844373970244,0.10567676766007464,0.16076720590331303,0.13539229342705592,0.12120071873430582,0.10722301503818164
ELIZA,Global Workspace Theory > Coherence > Common Representational Scheme > Distinguishes Self-Produced from Other-Produced Behavior,Distinguishes Self-Produced from Other-Produced Behavior,Coherence,3,1,10.675617823929962,2.4575027206927227,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2793637595082835,0.08564857252782229,0.10550297716182129,0.16096516739864447,0.13630683251128953,0.12225007001311759,0.10996262087902142
ELIZA,Global Workspace Theory > Coherence > Autonomous Subparts > Functional Subparts,Functional Subparts,Coherence,3,1,5.19720460066679,1.8240983195180223,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2755172682928713,0.08502927831323406,0.10520846336896576,0.16136307648974585,0.13725714275566495,0.12379448739442638,0.11183028338509152
ELIZA,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer,Information Transfer,Coherence,3,1,8.328595078919763,2.233084422483251,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28373114386793846,0.08595363730679347,0.10571497830600335,0.1607056193962686,0.13557974635761252,0.1211175967679986,0.10719727799738504
ELIZA,Global Workspace Theory > Coherence > Autonomous Subparts > Information Transfer Architecture,Information Transfer Architecture,Coherence,3,1,2.4719028007592088,1.2447028012331927,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28802649653133366,0.08639256218188755,0.10603323736446002,0.160525533237306,0.13462878255346408,0.119615079317099,0.10477830881444959
ELIZA,Global Workspace Theory > Coherence > Autonomous Subparts > Learning Transfer,Learning Transfer,Coherence,3,1,10.646499811840956,2.4550056895334276,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28258291856834694,0.08586270692103591,0.1058124487574709,0.16110283644004578,0.13584589630668475,0.12142878926853548,0.10736440373788027
ELIZA,Global Workspace Theory > Coherence > Social Coherence > Persistence Seeking,Persistence Seeking,Coherence,3,1,6.332277649093997,1.9922861973856834,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27915984176460407,0.0855803787656491,0.10544631005883169,0.16099710993455613,0.13638326968204262,0.12234854981414553,0.1100845399801708
ELIZA,Global Workspace Theory > Coherence > Point of View > Perspective-relative Representations,Perspective-relative Representations,Coherence,3,1,2.5823036645110613,1.276006075174028,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27914998103224375,0.08550706067989466,0.10555942226822124,0.16116524417500133,0.13664928748054653,0.12259084223699453,0.10937816212709801
ELIZA,Global Workspace Theory > Coherence > Point of View > Stable Personality,Stable Personality,Coherence,3,1,2.416525041498497,1.2286239647884474,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926950594108326,0.08704230756090499,0.10624947760899181,0.16000950548516396,0.13348203978868375,0.11782470932228493,0.10269690082313793
ELIZA,Global Workspace Theory > Coherence > Social Coherence > Stable Personality,Stable Personality,Coherence,3,1,2.5319667496292304,1.261854868662642,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831283731946161,0.085996080403515,0.10569793283038727,0.16070917715338243,0.13557640092532514,0.12104965371022608,0.107842381782548
ELIZA,Global Workspace Theory > Coherence > Social Coherence > Stable Social Interactions,Stable Social Interactions,Coherence,3,1,6.35761798479135,1.995736236986226,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2817537600698128,0.08594965287903966,0.10570942971927605,0.1609236640779362,0.13591355273772865,0.1214315655078399,0.10831837500836668
ELIZA,Global Workspace Theory > Coherence > Common Representational Scheme > Unified Egocentric Representations,Unified Egocentric Representations,Coherence,3,1,6.462350420263182,2.0098704343319946,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29051074129984217,0.08692677658160924,0.10628727040135949,0.16029137452984535,0.13400603612564366,0.11849970968664676,0.10347809137505334
