beta_profile,leaf_key,leaf_name,top_feature_key,top_feature_name,path_length,path_edge_gaps,min_path_gap,product_path_gap_heuristic,path_labels,n_sibling_leaves_under_top,p_leaf_present_R1,p_leaf_present_R0,binary_gap,kl_binary_R1_to_R0,kl_binary_R0_to_R1,sym_kl_binary,tv_binary,hellinger_binary,p_m0_R1,p_m1_R1,p_m2_R1,p_m0_R0,p_m1_R0,p_m2_R0,sym_kl_three_state,hellinger_three_state,sym_kl_ordinal_ref_rater,hellinger_ordinal_ref_rater
extreme_0p9_0p1,Global Workspace Theory > Complexity > Structural Complexity > Number of Layers,Number of Layers,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / strongly demanding > moderate support / moderately demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Structural Complexity > Number of Nodes,Number of Nodes,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / strongly demanding > moderate support / weakly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Complexity > Structural Complexity > Number of Connections,Number of Connections,Global Workspace Theory > Complexity,Complexity,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / weakly undemanding > strong support / strongly demanding > moderate support / weakly demanding,8,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Threshold Activation,Threshold Activation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly undemanding > strong support / neutral,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Non-Linear Capabilities > Self-Sustained Activity,Self-Sustained Activity,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly undemanding > moderate support / weakly undemanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Adaptive Focus > Task Focus,Task Focus,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > strong support / moderately demanding > moderate support / moderately demanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Adaptive Focus > Goal Focus Shifts,Goal Focus Shifts,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > strong support / moderately demanding > moderate support / moderately demanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Adaptive Focus > Inattentional Blindness,Inattentional Blindness,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > strong support / moderately demanding > moderate support / weakly demanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Informational Bottleneck,Informational Bottleneck,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly demanding > strong support / moderately demanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Attention-Constrained Architecture > Resource Adaptation,Resource Adaptation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly demanding > strong support / neutral,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Performance Sensitivity > Performance Degradation,Performance Degradation,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly demanding > moderate support / moderately demanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Performance Sensitivity > Priming Enhancement,Priming Enhancement,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Performance Sensitivity > Coupling,Coupling,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > moderate support / weakly demanding > moderate support / weakly undemanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Feature Binding,Feature Binding,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > strong support / weakly demanding > moderate support / neutral,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Selective Attention > Capability Attention Modulation > Adaptive Learning,Adaptive Learning,Global Workspace Theory > Selective Attention,Selective Attention,3,0.8;0.8;0.8,0.8,0.5120000000000001,strong support / moderately demanding > strong support / weakly demanding > moderate support / moderately undemanding,12,0.7560000000000001,0.24400000000000002,0.5120000000000001,0.5790070532538019,0.5790070532538016,0.5790070532538018,0.5120000000000001,0.37551904336222763,0.05953599999999994,0.36892799999999987,0.5715360000000002,0.571536,0.36892800000000003,0.05953600000000001,1.1580141065076037,0.5120000000000001,0.7569791463619483,0.4224484564470251
extreme_0p9_0p1,Global Workspace Theory > Integration > Wiring Convergence,Wiring Convergence,Global Workspace Theory > Integration,Integration,2,0.8;0.8,0.8,0.6400000000000001,strong support / moderately demanding > strong support / moderately demanding,2,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
extreme_0p9_0p1,Global Workspace Theory > Integration > Holistic Dependency,Holistic Dependency,Global Workspace Theory > Integration,Integration,2,0.8;0.8,0.8,0.6400000000000001,strong support / moderately demanding > strong support / weakly undemanding,2,0.8200000000000001,0.18000000000000002,0.64,0.9704623931955767,0.9704623931955769,0.9704623931955768,0.64,0.48127444510181316,0.03239999999999998,0.2951999999999999,0.6724000000000001,0.6723999999999999,0.2952,0.032400000000000005,1.9409247863911534,0.64,1.2521345578507312,0.5325868465318573
