system,node_key,indicator,top_feature,depth,n_ratings,chi2,kl,cov94,obs_p0,obs_p1,obs_p2,obs_p3,obs_p4,obs_p5,obs_p6,pred_p0,pred_p1,pred_p2,pred_p3,pred_p4,pred_p5,pred_p6
Chicken,Global Workspace Theory > Coherence > Social Coherence > Persistence Seeking,Persistence Seeking,Coherence,3,2,6.771042441936666,1.4211744181388526,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4649406514696503,0.07372693397900487,0.04678211013091618,0.06734753704155672,0.08581296368943511,0.09157689845723758,0.16981290523219922
Chicken,Global Workspace Theory > Coherence > Point of View > Perspective-relative Representations,Perspective-relative Representations,Coherence,3,2,6.826618668198533,1.4252942817234526,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4675766401306845,0.07335718270509814,0.04622912604328609,0.06633162345191569,0.08489587091307431,0.0913707535695516,0.17023880318638973
Chicken,Global Workspace Theory > Coherence > Point of View > Stable Personality,Stable Personality,Coherence,3,2,19.56026739629408,2.3777049678294557,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46335404208594594,0.0727985992664002,0.04594674382362584,0.06617846880653383,0.08543682164311836,0.09276322798963861,0.17352209638473717
Chicken,Global Workspace Theory > Coherence > Social Coherence > Stable Personality,Stable Personality,Coherence,3,2,19.732732126250898,2.3856723364193613,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4601749032758806,0.07428393213407261,0.04765233181503917,0.06909669116220304,0.08743692201408784,0.09202708561360337,0.16932813398511357
Chicken,Global Workspace Theory > Coherence > Social Coherence > Stable Social Interactions,Stable Social Interactions,Coherence,3,2,21.47461157090275,2.462772297897071,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46859560220763663,0.0740058573645462,0.04680426071061387,0.06715123412750078,0.08519842784018798,0.09056426850292938,0.16768034924658515
Chicken,Global Workspace Theory > Coherence > Common Representational Scheme > Unified Egocentric Representations,Unified Egocentric Representations,Coherence,3,2,21.72684578703882,2.473459960152785,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47407251299109326,0.07455908866713817,0.046971324518652845,0.06702816668639144,0.08429270447286057,0.08894786203592005,0.16412834062794365
Chicken,Global Workspace Theory > Complexity > Informational Complexity > Compressibility,Compressibility,Complexity,3,1,10.116223775597575,2.408405642623798,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4690809754545483,0.07458380484376566,0.04732220225632656,0.06793964148874157,0.08549248207938252,0.08995860646447296,0.1656222874127626
Chicken,Global Workspace Theory > Complexity > Functional Diversity > Diversity of Tasks,Diversity of Tasks,Complexity,3,2,7.051557627006728,1.4562731960513293,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.47715923041728736,0.07486277797340253,0.04706385590975458,0.06695328579400268,0.0837846869305642,0.08804274768434805,0.16213341529064046
Chicken,Global Workspace Theory > Complexity > Structural Complexity > Functional Specialization,Functional Specialization,Complexity,3,2,6.8973071978390506,1.439646302251519,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.470301257479707,0.07481810618598657,0.047429139983048846,0.06801620575541703,0.08534000353138714,0.08953445967829454,0.16456082738615885
Chicken,Global Workspace Theory > Complexity > Structural Complexity > Number of Connections,Number of Connections,Complexity,3,2,21.765037560648793,2.475068310007568,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4737775063530943,0.07425588902233371,0.04671550242976619,0.06666831262082633,0.08415724127916754,0.0892974716904083,0.16512807660440365
Chicken,Global Workspace Theory > Complexity > Structural Complexity > Number of Layers,Number of Layers,Complexity,3,2,9.92014316324088,1.7850824913441348,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46249199833774396,0.07453724380884512,0.047741477120573375,0.06906261854752961,0.08705315025407276,0.0913302921652541,0.16778321976598096
Chicken,Global Workspace Theory > Complexity > Structural Complexity > Number of Nodes,Number of Nodes,Complexity,3,2,21.765037560648793,2.475068310007568,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4737775063530943,0.07425588902233371,0.04671550242976619,0.06666831262082633,0.08415724127916754,0.0892974716904083,0.16512807660440365
Chicken,Global Workspace Theory > Complexity > Informational Complexity > Optimized Componentry,Optimized Componentry,Complexity,3,2,9.96521732919638,1.7888567043793842,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4712870740393862,0.07395962438597448,0.04654375421606568,0.06656578945926137,0.08441837049805792,0.0900742237429235,0.1671511636583308
Chicken,Global Workspace Theory > Complexity > Functional Diversity > Variability of Responses to Stimuli,Variability of Responses to Stimuli,Complexity,3,2,10.202674380348446,1.8085079586599055,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47504338549079783,0.07457252730426185,0.04689480049990625,0.06685012793096709,0.08398699122620677,0.08875366975455191,0.16389849779330834
Chicken,Global Workspace Theory > Hierarchical Organization > Concrete-Abstract Separation,Concrete-Abstract Separation,Hierarchical Organization,2,1,19.811329843360795,3.0354975424176245,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49323899257780424,0.0770159265230032,0.048050749641019165,0.06739094740014027,0.08152298054325073,0.08282629716902007,0.1499541061457624
Chicken,Global Workspace Theory > Integration > Holistic Dependency,Holistic Dependency,Integration,2,2,22.201673511776843,2.493274603590919,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49482305307387586,0.07684737546659437,0.047788300925022294,0.06684626715842631,0.08096049835105083,0.08263891333906205,0.15009559168596834
Chicken,Global Workspace Theory > Integration > Wiring Convergence,Wiring Convergence,Integration,2,2,7.529942822951082,1.510709090193565,True,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.4962421385631181,0.07605578720764798,0.04696333297925387,0.06547634385937216,0.08008965101092146,0.08305553189462883,0.1521172144850576
Chicken,Global Workspace Theory > Modularity > Cross-Modal Learning Deficits,Cross-Modal Learning Deficits,Modularity,2,2,22.329804710658024,2.4985549495143293,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48999794966114163,0.07684767726775933,0.048174995279191266,0.06776345774571264,0.08220370133607653,0.08360682364416333,0.15140539506595518
Chicken,Global Workspace Theory > Modularity > Dedicated Action Systems,Dedicated Action Systems,Modularity,2,2,11.140644914391345,1.882562911534996,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49152857869296934,0.07652023963661293,0.04770040469555146,0.06693218076415619,0.08151118138160111,0.08360788329701159,0.15219953153209734
