mode,replicate,J,K,pi_true,R_true,log_B,rho,pi_post_mean,pi_post_sd,pi_contraction,brier,log_score,prior_brier,prior_log_score,delta_brier,delta_log_score
prior_calibrated_binary_root,47,4,1,0.4312679837565062,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,48,4,1,0.2426551202010151,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,49,4,1,0.10766605069587472,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,50,4,1,0.10826474530894041,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,51,4,1,0.48634337461307225,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,52,4,1,0.1224054318941872,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,53,4,1,0.009287788474891045,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,54,4,1,0.1802402712041414,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,55,4,1,0.03906083040354297,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,56,4,1,0.016056106379666195,0,0.0,0.16666666666666669,0.16666666666666666,0.14085904245475275,1.0,0.027777777777777783,-0.1823215567939547,0.027777777777777776,-0.1823215567939546,-6.938893903907228e-18,-1.1102230246251565e-16
prior_calibrated_binary_root,57,4,1,0.15113434856054878,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,58,4,1,0.014773252083842673,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,59,4,1,0.1488185510135507,0,0.0,0.16666666666666669,0.16666666666666666,0.14085904245475275,1.0,0.027777777777777783,-0.1823215567939547,0.027777777777777776,-0.1823215567939546,-6.938893903907228e-18,-1.1102230246251565e-16
prior_calibrated_binary_root,60,4,1,0.005158480607706281,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,61,4,1,0.14941879107186684,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,62,4,1,0.28590958445116316,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,63,4,1,0.005951224990224622,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,64,4,1,0.1473029420672304,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,65,4,1,0.006177293581267938,0,0.0,0.16666666666666669,0.16666666666666666,0.14085904245475275,1.0,0.027777777777777783,-0.1823215567939547,0.027777777777777776,-0.1823215567939546,-6.938893903907228e-18,-1.1102230246251565e-16
prior_calibrated_binary_root,66,4,1,0.2588827295073906,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,67,4,1,0.07506042523448349,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,68,4,1,0.0011614187619310467,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,69,4,1,0.0017793331467431536,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,70,4,1,0.04813743992048398,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,71,4,1,0.07058305175491893,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,72,4,1,0.17909738934283467,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,73,4,1,0.07784288659204158,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,74,4,1,0.16708065269131767,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,75,4,1,0.022799738377530132,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
prior_calibrated_binary_root,76,4,1,0.25572332492264915,1,0.0,0.16666666666666669,0.16666666666666666,0.14085904245475275,1.0,0.6944444444444443,-1.791759469228055,0.6944444444444445,-1.791759469228055,2.220446049250313e-16,0.0
prior_calibrated_binary_root,77,4,1,0.2363629804837963,0,-7.261159866552996,0.00014043887352698596,0.14287720555336098,0.12373528678456044,0.8784333943226055,1.9723077197528757e-08,-0.00014044873598898508,0.027777777777777776,-0.1823215567939546,0.027777758054700577,0.1821811080579656
prior_calibrated_binary_root,78,4,1,0.18667235771931856,0,-3.630579933276497,0.005272218635678937,0.14361031694795412,0.12436619165110556,0.8829123745538375,2.7796289342400272e-05,-0.005286165823698427,0.027777777777777776,-0.1823215567939546,0.027749981488435375,0.17703539097025617
